"theta","phi","Y"
-2.22607137406664,-1.22633641350132,252.139999389648
-0.222726853155566,0.861054575224964,170.270004272461
-0.658191741297596,-1.37656000427051,229.199996948242
-0.21387425602079,-0.240465886215717,174.149993896484
2.58333709746186,1.24579493316404,239.679992675781
-0.818931023368045,-1.52410019392534,204.729995727539
-3.09933095025133,-1.21667925875648,255
0.0768767388180176,1.02297643397746,169.740005493164
-0.53600141640042,-0.951495392686001,165.229995727539
-0.605365211335756,-0.763838476213685,167.149993896484
2.81549949707006,1.44585638794076,267.350006103516
1.81136166543257,1.4096203528847,260.779998779297
3.12151055475783,0.454529992332716,179.389999389648
1.77086017841659,1.29042804829517,262.600006103516
3.01898151595087,0.682086554704168,176.619995117188
-0.406265290870615,-0.410524817297115,179.350006103516
3.02200739958142,-0.235898248695852,177.830001831055
-1.91145111552297,-1.31330846364253,238.139999389648
-3.05327770446891,-0.696841199512507,170.259994506836
-2.65878285324715,-1.09084469751315,168.75
-2.79249591052228,-0.93134425140278,169.660003662109
2.81133111733187,1.42943786666236,264.720001220703
0.0994824740660724,0.793199827231808,276.670013427734
-2.70293726517233,-0.976304802189934,167.809997558594
-0.228519827737733,-0.336529552199536,175.139999389648
-2.85173473317779,-0.770857769898806,172.699996948242
0.069304381475892,0.926569336726322,172.910003662109
3.13909008111345,-0.0902877356326273,182.020004272461
3.02712919098986,0.227134251601592,178.589996337891
2.97717707737157,0.660485921418644,174.539993286133
3.06607632403562,-0.413831531264612,176.300003051758
2.59082457486661,1.31099857087105,251.300003051758
-0.409708724870574,-0.119441135381508,176.699996948242
-0.0726102049488993,0.688785403531126,282.010009765625
-0.602958912132815,-0.790606440962289,167.509994506836
2.44090245393282,1.22546942140845,272.559997558594
-1.33607982254325,-1.42770428195078,233.580001831055
-3.0311806579562,-0.94004573079045,167.160003662109
0.0291760636658759,0.597837453619511,287.100006103516
-0.243605619982866,-0.431692553747446,174.649993896484
3.06192552116062,-0.475351284814742,176.710006713867
-0.382972185422832,-1.0619430746782,246.229995727539
-3.13689989743296,0.0883093148706995,181.149993896484
-3.11971052417705,-0.267437699301011,176.860000610352
2.95520626469453,0.313359850978765,178.520004272461
1.23910094460607,1.46911071110516,262.950012207031
0.00180254367898899,1.25355871353189,166.350006103516
-0.576978843592711,-1.05531566514749,250.020004272461
-2.97464920486487,-0.595752331644034,175.380004882812
2.9907392252228,-0.0577539147718928,180.889999389648
3.12930243147519,-0.906583910641932,166.520004272461
-1.15863965753984,-1.26870544223172,245.179992675781
-0.312578313067367,0.312870395259922,172.270004272461
0.24517543693217,1.3938624287147,188.759994506836
-0.848030785388095,-1.03657326950189,164.279998779297
-0.0751649088035851,0.520365132113211,291.989990234375
-2.40630665979215,-1.23466225401724,261.299987792969
-0.241952379512416,0.652486784189455,171.419998168945
3.06950674183575,-0.114638989882904,180.149993896484
-0.884624216662438,-1.0957583628824,243.300003051758
1.76353861594775,1.36268719867813,266.209991455078
-0.316263595383819,0.362400497713974,170.979995727539
2.70707901329963,0.787375427348778,168.350006103516
1.37530712013568,1.33636398183156,230.520004272461
-0.277433874452623,0.0817296591472793,184.889999389648
2.92407790629314,1.21650508802119,239.850006103516
-0.40263883112474,-0.0629892816784467,176.610000610352
-3.05758643279655,-0.21257301886742,181.050003051758
0.264523102514514,1.01174648287184,265.739990234375
-0.0705476116517682,0.275147484077763,286.160003662109
3.00372373343359,0.618146653513428,174.789993286133
-3.06337561237417,-0.75704262174402,168.649993896484
-2.93409006041129,-0.564415314571235,175.039993286133
0.0875621400597425,0.732099588132393,173.440002441406
-0.398079532628038,-0.945184566429867,163.889999389648
-0.0905673425799504,0.213030916127346,286.839996337891
-0.145959070915646,1.21512863321178,166.470001220703
-2.61101186856163,-1.1309676827592,249.539993286133
-3.01310684890227,-0.745396085664886,168.440002441406
-0.241657950409151,0.347580372432333,302.399993896484
0.293879193789485,1.05900580773293,265.970001220703
0.136181158460122,1.10918781873232,179.270004272461
3.07692977074212,0.536475891838132,177.770004272461
-0.139706185057978,-0.0131342319595124,176.630004882812
2.48506139323186,1.1244959349942,276.309997558594
-0.560564783109144,-0.607218771454452,171.389999389648
-2.72284439432068,-1.39030311391781,197.75
-0.134518189129314,1.2511241848214,164.589996337891
-0.31685558280463,-0.115948058394354,178.869995117188
-0.362971845636337,-1.2334415941316,256.660003662109
-0.667720398519844,-1.12711302339742,258.119995117188
-0.0945765401863614,0.484265384325942,296.910003662109
2.79908270684638,0.708167090996396,170.679992675781
-2.53399617931374,-1.18201981506575,252.350006103516
-0.233843237085449,0.587053182522317,171.75
3.07209426915087,0.781482717383786,168.589996337891
-0.208899670841604,0.355004000549956,300.980010986328
3.01899935913018,-0.127036911896469,197.229995727539
-0.376433858630579,-0.517949944610132,172.470001220703
-0.264625717440266,-0.20333386390042,174.820007324219
0.283840374770918,1.03001583452882,267.619995117188
-0.575769901615869,-0.635011454011491,171.970001220703
-3.07523014133444,-0.741280902569468,169.039993286133
0.0861406278936423,0.819380498381023,274.880004882812
-2.9668155165184,-0.463718464015221,173.020004272461
2.81573971420038,1.38674792702061,263.269989013672
-0.190465469513157,0.994145584648483,169.639999389648
3.03229785403349,0.810507178524015,168.600006103516
2.99701549696379,1.10755763125005,277.799987792969
-0.486874516535406,-0.681305849030611,170.050003051758
-0.310046945161733,0.413501199420901,172.089996337891
2.91292458764788,0.571905987769301,176.869995117188
2.66992898135746,1.07593026303941,283.549987792969
-0.0838327158482228,0.898511736219847,179.130004882812
-0.407596704968087,-0.248793890550018,178.410003662109
2.27088065730387,1.51250039632333,267.559997558594
-0.0766959351471364,0.636853429379445,185.089996337891
-0.284937663719058,-0.225062844905729,175.860000610352
-0.292355765777419,-0.361151441873214,178.440002441406
3.10226495482427,0.45364169495112,178.759994506836
2.91026675287998,0.970268547842187,168.25
-0.275220621139199,-0.0094733113252512,175.649993896484
2.94087180012717,1.05521806029353,187.149993896484
0.158569205256198,1.02708282864128,257.869995117188
-2.80105610921412,-0.799939755318581,169.470001220703
-0.457199511719898,-0.368542479556997,177.660003662109
-0.398230800177955,-0.906066525021157,165.25
-3.11573122887625,-1.10828387527932,174.860000610352
0.698880648275289,1.32863402360956,166.139999389648
-1.10142929810762,-1.32107317611677,217.729995727539
-3.05009975434012,-1.32405485127322,251.75
-1.46931564135105,-1.32072483464618,245.039993286133
-3.09437534009491,0.126433281468268,180.520004272461
-2.88462424000805,-0.972938766309155,169.009994506836
2.9710491437033,0.00846585412963104,180.639999389648
-0.37108356800061,-0.0596232416364791,177.009994506836
-3.05859204242417,-1.12632246402783,171.820007324219
-0.281722129729382,0.468018270753209,172.880004882812
2.90845820018371,1.28068354186657,242.759994506836
2.90050759906539,1.32922471273933,254.850006103516
0.502623186220617,1.35822027858174,163.940002441406
-0.551087757922529,-1.04339142794568,235.240005493164
-3.07903792906103,0.0323403089180266,177.520004272461
-2.10880533389356,-1.39393153774499,226.789993286133
-0.251223958465688,0.654398401219914,170.899993896484
2.98665074031731,0.611698408145047,175.470001220703
2.66700296626779,1.15730168540818,271.910003662109
3.11389844141406,-0.611981235852813,169.470001220703
-0.0928089502366053,0.33875915066415,302.690002441406
-1.29700672197794,-1.23513389984629,207.809997558594
-0.369292126114341,-1.05955135628223,224.020004272461
1.57326161501598,1.37601924941117,255.550003051758
-3.08959656383487,-1.19640328179716,237.580001831055
3.03180676712848,-0.15495441348485,180.830001831055
-0.396811468474997,-1.16384320799374,254.960006713867
3.04732980049033,-0.411590314759742,176.699996948242
-0.537566456304519,-0.823705072517148,165.279998779297
-0.769066527749619,-1.3708138347445,236.130004882812
-0.245500509032728,-0.105120893758853,178.869995117188
-0.34898785306844,-0.947052507618449,165.070007324219
-3.09817034464827,-1.16654818071293,240.110000610352
-0.106013651935275,0.131101370095499,276.959991455078
-0.763166427512603,-0.994827886519762,166.860000610352
3.08906393161685,0.608718464043302,175.169998168945
-3.06185947476558,-0.0964421427866107,180.559997558594
-3.04023274250138,-0.472284754688057,173.089996337891
-0.290868290440069,0.387977197217473,236.009994506836
3.06697673880017,-0.535214185982193,171.990005493164
-0.0409562425780566,0.982841664243588,174.300003051758
3.08926020658919,0.0765396991373113,180.410003662109
-2.82264129616533,-0.761353414021504,175.050003051758
-0.160475146424584,1.0580595200186,168.529998779297
2.77380051966993,0.656129189612356,174.059997558594
-0.109050005117858,1.08786109156491,181.710006713867
-0.462805166208892,-1.27753954704168,253.539993286133
-2.97795179093268,-0.857608777669538,170.5
-0.208562714384681,0.633972088817061,172.520004272461
3.08166593642472,0.507194568810765,177.190002441406
2.44825038169646,1.08509806193395,271.130004882812
3.12334786959388,0.393384679231851,178.089996337891
2.92692908655617,0.795797874033235,167.710006713867
3.03550163682485,-0.3484449011012,177.190002441406
-1.05165654838874,-1.16767296679933,206.880004882812
-2.78630193045898,-1.07693474082356,166.860000610352
-0.484127798766125,-1.38776232507982,204.220001220703
-3.09755195864315,0.175468593558919,181.850006103516
2.43200962642083,1.21819326583619,275.829986572266
-0.612627185575212,-1.0187570547044,164.059997558594
2.98753411085089,0.608541363830812,175.770004272461
-0.108147767752431,0.29681103454404,304.359985351562
0.100544268070309,0.925164186356169,259.5
-3.04390071427074,-0.844877935552578,172.550003051758
-0.242023302821196,0.0583528180891596,179.139999389648
3.02701866980462,0.20149646584059,177.960006713867
-2.8028942229985,-1.00999718550983,171.779998779297
2.86506305548531,1.26920678230693,232.039993286133
-0.51085032332863,-0.868483196769631,164.940002441406
-0.233089462628416,-0.0199938774596624,175.520004272461
2.86645562241931,1.20495136310604,274.970001220703
-0.160516258973912,-0.0859163397955872,178.110000610352
-3.10074242562907,-0.143328783220272,180.199996948242
-0.0244718226268463,0.945877787261615,280.119995117188
3.05297303884021,0.724954393506737,176.860000610352
-0.295151285973675,-0.353899687514442,177.910003662109
-0.255461081049518,0.335094241530038,296.739990234375
3.08734539376542,-0.133107337929953,180.580001831055
-0.164206917546814,0.54060062902396,282.459991455078
-0.37636951000074,-1.2638827238137,251.679992675781
-3.1108959936011,-0.121574968237799,183.779998779297
2.98522275334081,1.14645596186883,276.910003662109
1.12922011645189,1.2947868440513,219.570007324219
-2.8837091778575,-0.69465913847335,177.399993896484
-0.10488797535439,0.536861750590571,282.350006103516
3.0849677235442,0.698575316856312,176.429992675781
3.07679075373322,-0.374604633146344,175.199996948242
2.39925780501893,1.25355298773555,243.940002441406
-1.9670898770169,-1.326910292594,246.050003051758
3.07644747226871,-0.45412396013502,174.570007324219
-0.578193111891733,-1.46248103788752,206.949996948242
-0.34367914104099,-0.419377031602484,177.800003051758
-0.195062085554634,0.990317224002467,169.220001220703
-2.885840771994,-0.723201634035302,175.369995117188
3.11434558616108,-0.178852472619001,185.479995727539
-0.533579404547048,-0.64104764178021,168.289993286133
0.495127519595507,1.14946586653284,257.700012207031
-0.324015824290444,-0.740049057407252,170.699996948242
-0.393412442686216,-0.0679061095514919,177.089996337891
-2.81385632667748,-1.42130430637715,198.869995117188
2.83920775604227,0.601155685758723,177.429992675781
-1.1921162582324,-1.43569949101736,235.289993286133
-2.74006119813582,-1.49678521588883,232.399993896484
3.1209478288195,0.149822701801349,180.289993286133
0.053590145631338,1.33286498763336,163.809997558594
-2.10879454809114,-1.33587156334601,240.75
-0.632096091566182,-1.04954080006073,204.479995727539
-0.346108443297847,-0.802182536430591,170.830001831055
-0.163189207180997,0.00545991559908283,175.320007324219
-2.71404531007906,-1.43574915897169,189.990005493164
-0.132160401070105,0.771561776532969,173.660003662109
2.79526906016538,1.37613776007968,264.140014648438
-0.802310567899997,-1.38357836584925,237.710006713867
3.07012273099588,-0.110717401953978,180.169998168945
-0.0251399993413742,0.435937432787951,302.010009765625
0.802330008975954,1.26107481991837,164.789993286133
2.95813733979027,0.805046699603944,166.860000610352
-0.435113850220844,-0.672649177328281,169.410003662109
-0.22302045002099,-0.433165048803665,176.789993286133
-0.265779365534975,-0.371464699642114,181.360000610352
1.81630968557988,1.34085234037473,264.410003662109
3.02073494121258,0.407564081244733,178.889999389648
-1.3818060321438,-1.3351351993046,242.990005493164
-0.0642578118846787,0.508788071249014,289.640014648438
0.566585191648404,1.29679699804209,164.070007324219
-0.331089679488399,-1.03390731209267,173.690002441406
0.0923688628664697,0.96430379936971,173.169998168945
-0.35405381796253,-0.273691600488844,178.240005493164
-0.115562266220943,0.224254325843537,278.5
-0.0870012117551446,0.959760047075871,237.369995117188
-0.566468811508768,-1.06787353495165,254.660003662109
2.89482361435083,0.69246868847676,174.669998168945
-0.0515162588667092,0.639503274664073,204.699996948242
2.97892943736884,1.16842677454588,273.450012207031
0.0828609033993177,0.763804254593677,273.739990234375
3.04076031471332,0.94660403129088,167.25
-0.124063925303073,0.172643495629806,278.209991455078
0.315237512705325,1.39054293157397,225.369995117188
3.05865915408364,0.588536563249491,174.830001831055
-0.448187840644261,-1.38322989122062,217.199996948242
-0.317685190773703,0.146464355798218,179.839996337891
-0.840031448421824,-1.04147941144106,163.690002441406
-3.08959656383487,-0.685029214550651,170.710006713867
-0.366472937073896,-0.794418290009547,170.130004882812
-0.382421243972322,-0.691596503219759,170.990005493164
-0.430132440691364,-0.349459132712843,175.5
0.010641467406117,1.4759707477571,266.239990234375
-0.277155058131249,0.460518842413059,173.5
2.95600521302155,0.671314201252852,175.679992675781
-3.10767729710763,0.176009281839232,182.699996948242
-1.91452213973399,-1.33834497420842,246.869995117188
-2.91323191643768,-1.18208213303526,248.369995117188
-0.603319970197603,-0.861558511882235,167.339996337891
2.86464227603307,0.528413737559648,177.679992675781
-2.96718942433545,-0.415513517230079,173.039993286133
2.9998805256645,0.5470214105436,176.470001220703
0.301815347258894,1.07702462251035,225.550003051758
-0.217815534697025,-0.417305058984889,178.199996948242
0.0423867179457006,0.79256719331486,275.739990234375
-0.398829112606355,-0.519567748393328,174.369995117188
-3.08295543902454,-0.544067898315675,173.080001831055
0.200260825673821,1.23178204529832,168.550003051758
1.58836306997728,1.31569079439566,258.239990234375
-2.89985672249497,-0.576369578914328,178.449996948242
-0.475498258017401,-0.410444289963654,175.479995727539
-2.99660323962705,-0.384341316539242,174.389999389648
-0.383290799357747,-0.909419577991621,165.589996337891
1.68141977741904,1.33304594942944,268.779998779297
3.11125791719325,0.369521990205928,181.240005493164
-0.465597690348922,-0.431374172839127,174.860000610352
2.71606611671421,0.964905207722877,235.839996337891
-3.10081166781741,-0.0533149537057596,178.779998779297
2.30528976385213,1.29801965529855,215.770004272461
2.60533427543369,1.40137733667869,259.679992675781
-0.425050230514625,-0.440809486265169,174.649993896484
0.217836790051476,1.1605380919229,178.089996337891
2.58457067367878,1.07881673018689,283.220001220703
2.72628280160408,1.29345859245763,248.119995117188
-0.653228075078878,-0.871840111323676,166.100006103516
-0.252951334682984,0.0684689103912313,180.779998779297
-0.258434417182807,-0.633115283315355,170.800003051758
3.10539736489842,-0.37017136874823,175.759994506836
-2.99575502281985,-0.30294932125105,178.429992675781
3.01263626833765,0.108592806937719,180.160003662109
-0.353360330814673,-0.58727575621042,171.360000610352
-1.69824722708282,-1.43659764209499,230.990005493164
2.38439630087185,1.17404418023318,278.399993896484
-3.11784844194286,0.0368721768555008,177.490005493164
-0.618289931580075,-0.954151696136273,164.759994506836
-3.09393219008952,-1.1473168286912,212.330001831055
-3.12128418606518,-0.687413808990708,168.559997558594
3.03800820404283,-0.147100152218961,180.740005493164
-0.0615195163623456,1.28495991278696,164.800003051758
3.05085875525079,-0.457410434078233,174.449996948242
-0.0605203066437263,1.17275387868504,166.600006103516
-0.242108657134133,-0.0628221932871794,176.690002441406
1.8981849780269,1.3580655489224,164.210006713867
-0.113935965289394,0.148333595277831,278.859985351562
-0.121000948831967,0.83012155968953,170.899993896484
3.08624071454526,0.0155582110150808,178.970001220703
0.0510592604236516,0.73722630638885,279.420013427734
-2.13114073332384,-1.28390889626276,252.970001220703
-0.201527025614099,0.172982366233762,278.559997558594
3.0105917595688,-0.0450887695100734,179.369995117188
-0.322357107695002,0.162146130205797,179.960006713867
-0.247766559514763,0.154250523363985,179.710006713867
-0.409012774298709,-0.519611990156937,172.600006103516
3.00040516839924,1.11517473802087,279.25
0.152051051909202,1.09291257552057,256.309997558594
-3.04179335490016,-1.12869227792384,167.289993286133
-0.311064172829603,0.0774448659799372,179.139999389648
2.65593620035796,1.05750891146322,274.450012207031
0.152223791195407,0.977382783220171,276.329986572266
-0.365143420478702,-0.018211733750668,176.660003662109
-0.502921293815138,-1.08549354135583,258.119995117188
3.04353426330475,-0.347798485325611,178.009994506836
-0.33905982155122,-0.177204325444135,177.479995727539
-2.68588797418976,-0.961851227742828,170.070007324219
2.77634676798815,1.48934034906152,268.690002441406
3.0634890630366,0.284358792366615,179.940002441406
-1.56361631133799,-1.34630875797414,240.479995727539
-0.532966611180221,-0.704166889881042,170.029998779297
2.88268252925727,1.05803055814174,275.429992675781
-0.255102985751443,-0.104328644946446,177.410003662109
0.520640436390898,1.53916196778639,268.769989013672
-0.125413831725364,1.15764456739853,167.479995727539
-3.05979951966241,-1.46791122335019,201.759994506836
-3.03593786261141,-0.76954283411058,168.850006103516
-0.566216809890619,-0.868636661427447,165.419998168945
-0.220560837661977,0.253944261005906,292.329986572266
3.09271459283913,0.616052676527326,173.199996948242
-0.830576760498852,-1.30148575945729,257.589996337891
-0.637128600499077,-1.14222539731919,255.570007324219
-0.519424969669386,-1.06648729302523,255.479995727539
3.06739219193022,0.104103225004928,179.710006713867
3.08289338737114,0.140322706850332,180.479995727539
-0.433853975288155,-0.704654381518581,168.270004272461
-0.291972370448988,-0.6384833505456,172.550003051758
-0.590172676265181,-0.714871931935806,167.649993896484
-0.147041496095952,0.0475087049300336,179.690002441406
2.89609953482909,0.415875673848816,178.589996337891
-0.267761972453241,-0.144113849820114,177.779998779297
-2.99985522563414,-0.296864730529518,178.559997558594
-0.330584477829611,-0.580851412712822,170.610000610352
2.88445326506606,0.743069215241456,166.179992675781
-0.0417847686379371,0.423590452052612,300.160003662109
2.91365109799326,0.357709106427204,178.220001220703
0.813011948108262,1.34172439247368,163.470001220703
-0.503399031625184,-0.433045239844125,174.179992675781
-0.284691587634334,-0.457611935504211,177.75
-3.12240271372301,-0.288820419430339,175.979995727539
-0.0750955417795669,0.289589041010449,303.940002441406
-0.256367138386633,-0.53518312686598,173.110000610352
1.95583655667272,1.39315336207447,260.029998779297
-2.15675222036907,-1.23662633532117,253.169998168945
-0.102707845107024,0.145196774343124,275.850006103516
-2.52407643688541,-1.26083260541723,256.299987792969
-2.78638981477495,-0.975567506042145,168.619995117188
0.447186791680014,1.41786083908768,180.009994506836
-1.84021102373113,-1.31259100804486,230.639999389648
-0.0901621509424733,1.31376146734395,163.789993286133
-0.384776044297684,-0.059613637611798,176.089996337891
-2.81239318597459,-0.840258416325726,166.860000610352
-2.9197691779655,-0.920523361840597,168.539993286133
-0.994098779592325,-1.15750728144433,239.289993286133
-0.26960757637818,-0.358303657140565,176.690002441406
-0.341211189658813,-0.510218388491468,174.899993896484
-1.13740414363976,-1.20403523569105,236.570007324219
2.0796808710544,1.23370724445033,269.010009765625
-0.00191375809234111,1.38000014260862,244.259994506836
-0.160052369601534,-0.075246801007105,176.160003662109
3.07472094493401,0.404078036667333,179.110000610352
0.522004574080264,1.28724170920894,163.809997558594
-0.123938407191946,0.275600104949779,292.829986572266
-0.761467929948378,-1.30066697058014,253.960006713867
2.63430334282325,1.30629263206683,249.720001220703
-0.223451882117583,-0.156354154309038,177.839996337891
1.4489782785286,1.37812048351124,233.679992675781
-2.88874201968553,-0.651984245691757,176.190002441406
0.310085294681431,1.04340501006724,274.179992675781
1.35675687156274,1.35388691601401,196.570007324219
3.13072322791674,-0.402157897521386,176.529998779297
2.04590240105227,1.34227113944547,201.630004882812
2.92499083791481,0.554412181911275,176.710006713867
-0.783367236750154,-0.963739608692776,165.660003662109
1.08905212378342,1.41906272368763,240.75
-0.632114267640621,-0.764147868953325,166.929992675781
-2.67683322648349,-0.957607347387733,169.940002441406
-0.6712195258761,-0.828036371135026,167.229995727539
0.247326954842575,0.959886014595432,170.039993286133
-0.325232023381256,-0.380428267370561,182.179992675781
0.323592714572258,1.29291091337945,164.949996948242
-0.239665073675931,0.774391784665342,170.679992675781
-2.75246700144174,-1.12158070570695,212.669998168945
-2.99558058576845,-0.979122226886156,168.889999389648
2.76852959124044,1.28932696434248,248.139999389648
-0.747722090560961,-1.13920537264304,255.369995117188
-3.13202977474754,-0.307176390401764,177.529998779297
-2.8344486871743,-0.730703093035782,176.880004882812
-2.85446580487566,-0.852944916810537,167.169998168945
-0.321821512710274,-0.86378857640004,172.020004272461
-0.0216435809192904,0.585699364582175,288.160003662109
-0.358909859183694,-1.10781815498369,257.529998779297
-0.0174840645141013,1.16097937771552,168.25
3.05566416312173,0.740455056315435,169.770004272461
2.67769555804445,1.04281205725054,281.049987792969
0.152954762335607,1.29558778974914,163.710006713867
2.78479697812697,1.4537972685211,269.059997558594
0.802014557544834,1.27548292088986,163.009994506836
-0.402703146465066,-0.174782230366978,178.100006103516
-1.23956633200656,-1.24249554288954,223.300003051758
2.98014730093534,0.157059492523746,179.5
-0.595635352293152,-0.731238055519752,165.529998779297
-0.310775519456952,0.27346553140181,176.529998779297
-2.77877636985063,-0.911210154350536,168.630004882812
2.99682401568141,0.94094967424345,167.550003051758
2.85721445343673,1.01591579471642,168.509994506836
-2.03308979988984,-1.26157922262883,255.910003662109
-0.328951161133066,0.264781828614416,177.070007324219
-0.407569241119345,-0.104101502272598,177.710006713867
-0.488100536032738,-0.538670036970734,171.259994506836
-0.0795057282223598,1.30713179412631,164
-2.24780196961336,-1.33210052724246,229.789993286133
-0.01942594795423,0.485114832845136,294.730010986328
-0.21213509531567,0.44435861447089,285.579986572266
-2.46975301065387,-1.38207541088807,198.509994506836
-0.622121288282317,-1.06976664301253,248.720001220703
-2.68584003729013,-0.95717105502215,171.539993286133
1.68313258947413,1.40301704496185,237.110000610352
2.31114685403755,1.17727139884214,277.529998779297
0.0769409626121805,0.7091162416089,174.309997558594
3.1342047784098,-0.230055506290814,180.190002441406
3.10904483032739,0.0169687459640629,179.179992675781
2.969328475323,0.688852581769623,174.869995117188
-3.09296333208495,-0.132451193294006,180.589996337891
3.06881458626843,-0.433961367259112,175.429992675781
-0.259865233767966,-0.55932561425393,170.690002441406
3.0729083974961,0.773307412048489,167.770004272461
2.87028524806684,0.780428505066279,166.210006713867
-0.272391694916019,0.336162402153755,299.739990234375
2.82667891469399,1.17919979378747,267.720001220703
2.66755211008456,0.888007696248357,168.300003051758
-0.409114473762836,-0.236265032556983,177.860000610352
-0.372110083442781,-0.0643821398956934,176.610000610352
-0.259104102328421,-0.351231832602941,175.550003051758
-3.0568902824876,-0.114632040696935,179.100006103516
3.0223794431857,0.641397647726474,175.149993896484
-0.29398968168521,0.172604347161782,180.940002441406
2.94746578698621,0.137246264770964,177.190002441406
-3.0258828315997,-0.630270960692123,173.25
2.8739146040004,0.601544707014956,175.779998779297
3.11465877390528,0.55417922189492,176.610000610352
-0.0361465153927247,0.579086402700372,284.820007324219
-0.399464809158557,-0.603113508634094,170.440002441406
-0.379450254749743,-0.674360990697957,169.289993286133
-0.189817039721993,-0.0998475934515223,178.160003662109
-3.00348404893548,-0.342024918529887,176.089996337891
-0.206069113432256,0.513359820023812,174.020004272461
-0.217166522339373,0.957331710214909,168.940002441406
3.10584211280046,0.368687888152515,178.330001831055
0.243758701811276,0.963302916853031,173.229995727539
-0.571814308448775,-0.949816469355788,166.270004272461
-0.388433629738799,-0.660433989777388,171.110000610352
-2.98887155035033,-0.387262138464787,174.479995727539
-0.563335136433099,-0.649800586755947,169.429992675781
3.10630017650795,-0.340748665156494,179.710006713867
0.0176950180813546,0.622237402105844,281.420013427734
0.0840090254347645,0.859254810960289,274.929992675781
3.10450147750771,-0.669150649183271,273.739990234375
-0.0188694471549443,0.662175164498081,281.489990234375
-3.08452803564823,-0.137114513198411,181.020004272461
2.9325531501462,0.822372759602809,166.830001831055
-0.614581346604085,-1.387310786117,220.970001220703
-1.56220962965021,-1.41991373681397,233.699996948242
-0.269409603640646,-0.401986922579403,178.830001831055
3.12836233561039,-0.8564184112413,165.589996337891
-0.237287087204328,-0.323919451148497,175.660003662109
-2.77044759985752,-1.16025499789902,251.630004882812
-0.441218514519092,-0.247775048340738,177.5
-0.424460972833932,-0.927069678116121,164.130004882812
-1.81092690438462,-1.30522177499251,232.25
